ID,REGION,SITE,SITE_CODE,BLOCK,PROV,TREE,SEROT,COMBIN2,COMBIN3,com2sub,com3sub
10929,6,137,MONS,1,35,3,1,MONS:35,MONS:35:1,14,7
10930,6,137,MONS,1,35,4,0,MONS:35,MONS:35:1,14,7
10931,6,137,MONS,1,35,5,0,MONS:35,MONS:35:1,14,7
10932,6,137,MONS,1,35,6,0,MONS:35,MONS:35:1,14,7
10933,6,137,MONS,1,35,7,1,MONS:35,MONS:35:1,14,7
10935,6,137,MONS,1,35,9,0,MONS:35,MONS:35:1,14,7
11467,6,137,MONS,2,35,1,0,MONS:35,MONS:35:2,14,7
11468,6,137,MONS,2,35,2,0,MONS:35,MONS:35:2,14,7
11470,6,137,MONS,2,35,4,1,MONS:35,MONS:35:2,14,7
11471,6,137,MONS,2,35,5,0,MONS:35,MONS:35:2,14,7
11472,6,137,MONS,2,35,6,0,MONS:35,MONS:35:2,14,7
11473,6,137,MONS,2,35,7,0,MONS:35,MONS:35:2,14,7
11474,6,137,MONS,2,35,8,1,MONS:35,MONS:35:2,14,7
20926,9,152,OTSA,1,101,1,1,OTSA:101,OTSA:101:1,14,7
20927,9,152,OTSA,1,101,2,1,OTSA:101,OTSA:101:1,14,7
20928,9,152,OTSA,1,101,3,1,OTSA:101,OTSA:101:1,14,7
20929,9,152,OTSA,1,101,4,1,OTSA:101,OTSA:101:1,14,7
20931,9,152,OTSA,1,101,6,1,OTSA:101,OTSA:101:1,14,7
20932,9,152,OTSA,1,101,7,1,OTSA:101,OTSA:101:1,14,7
20934,9,152,OTSA,1,101,9,1,OTSA:101,OTSA:101:1,14,7
21466,9,152,OTSA,2,101,1,1,OTSA:101,OTSA:101:2,14,7
21467,9,152,OTSA,2,101,2,1,OTSA:101,OTSA:101:2,14,7
21468,9,152,OTSA,2,101,3,1,OTSA:101,OTSA:101:2,14,7
21470,9,152,OTSA,2,101,5,1,OTSA:101,OTSA:101:2,14,7
21471,9,152,OTSA,2,101,6,1,OTSA:101,OTSA:101:2,14,7
21472,9,152,OTSA,2,101,7,1,OTSA:101,OTSA:101:2,14,7
21474,9,152,OTSA,2,101,9,1,OTSA:101,OTSA:101:2,14,7
20593,9,152,OTSA,1,19,1,1,OTSA:19,OTSA:19:1,14,7
20594,9,152,OTSA,1,19,2,1,OTSA:19,OTSA:19:1,14,7
20595,9,152,OTSA,1,19,3,1,OTSA:19,OTSA:19:1,14,7
20596,9,152,OTSA,1,19,4,1,OTSA:19,OTSA:19:1,14,7
20597,9,152,OTSA,1,19,5,1,OTSA:19,OTSA:19:1,14,7
20599,9,152,OTSA,1,19,7,1,OTSA:19,OTSA:19:1,14,7
20601,9,152,OTSA,1,19,9,1,OTSA:19,OTSA:19:1,14,7
21133,9,152,OTSA,2,19,1,1,OTSA:19,OTSA:19:2,14,7
21134,9,152,OTSA,2,19,2,1,OTSA:19,OTSA:19:2,14,7
21135,9,152,OTSA,2,19,3,1,OTSA:19,OTSA:19:2,14,7
21136,9,152,OTSA,2,19,4,1,OTSA:19,OTSA:19:2,14,7
21139,9,152,OTSA,2,19,7,1,OTSA:19,OTSA:19:2,14,7
21140,9,152,OTSA,2,19,8,1,OTSA:19,OTSA:19:2,14,7
21141,9,152,OTSA,2,19,9,1,OTSA:19,OTSA:19:2,14,7
20710,9,152,OTSA,1,46,1,1,OTSA:46,OTSA:46:1,14,6
20711,9,152,OTSA,1,46,2,1,OTSA:46,OTSA:46:1,14,6
20713,9,152,OTSA,1,46,4,1,OTSA:46,OTSA:46:1,14,6
20714,9,152,OTSA,1,46,5,1,OTSA:46,OTSA:46:1,14,6
20715,9,152,OTSA,1,46,6,1,OTSA:46,OTSA:46:1,14,6
20716,9,152,OTSA,1,46,7,1,OTSA:46,OTSA:46:1,14,6
21250,9,152,OTSA,2,46,1,1,OTSA:46,OTSA:46:2,14,8
21251,9,152,OTSA,2,46,2,1,OTSA:46,OTSA:46:2,14,8
21253,9,152,OTSA,2,46,4,1,OTSA:46,OTSA:46:2,14,8
21254,9,152,OTSA,2,46,5,1,OTSA:46,OTSA:46:2,14,8
21255,9,152,OTSA,2,46,6,1,OTSA:46,OTSA:46:2,14,8
21256,9,152,OTSA,2,46,7,1,OTSA:46,OTSA:46:2,14,8
21257,9,152,OTSA,2,46,8,1,OTSA:46,OTSA:46:2,14,8
21258,9,152,OTSA,2,46,9,1,OTSA:46,OTSA:46:2,14,8
18433,9,150,DECK,1,19,1,1,DECK:19,DECK:19:1,15,9
18434,9,150,DECK,1,19,2,1,DECK:19,DECK:19:1,15,9
18435,9,150,DECK,1,19,3,1,DECK:19,DECK:19:1,15,9
18436,9,150,DECK,1,19,4,1,DECK:19,DECK:19:1,15,9
18437,9,150,DECK,1,19,5,1,DECK:19,DECK:19:1,15,9
18438,9,150,DECK,1,19,6,1,DECK:19,DECK:19:1,15,9
18439,9,150,DECK,1,19,7,1,DECK:19,DECK:19:1,15,9
18440,9,150,DECK,1,19,8,1,DECK:19,DECK:19:1,15,9
18441,9,150,DECK,1,19,9,1,DECK:19,DECK:19:1,15,9
18973,9,150,DECK,2,19,1,1,DECK:19,DECK:19:2,15,6
18974,9,150,DECK,2,19,2,1,DECK:19,DECK:19:2,15,6
18978,9,150,DECK,2,19,6,1,DECK:19,DECK:19:2,15,6
18979,9,150,DECK,2,19,7,1,DECK:19,DECK:19:2,15,6
18980,9,150,DECK,2,19,8,1,DECK:19,DECK:19:2,15,6
18981,9,150,DECK,2,19,9,1,DECK:19,DECK:19:2,15,6
18532,9,150,DECK,1,43,1,1,DECK:43,DECK:43:1,15,7
18534,9,150,DECK,1,43,3,1,DECK:43,DECK:43:1,15,7
18535,9,150,DECK,1,43,4,1,DECK:43,DECK:43:1,15,7
18537,9,150,DECK,1,43,6,1,DECK:43,DECK:43:1,15,7
18538,9,150,DECK,1,43,7,1,DECK:43,DECK:43:1,15,7
18539,9,150,DECK,1,43,8,1,DECK:43,DECK:43:1,15,7
18540,9,150,DECK,1,43,9,1,DECK:43,DECK:43:1,15,7
19072,9,150,DECK,2,43,1,1,DECK:43,DECK:43:2,15,8
19073,9,150,DECK,2,43,2,1,DECK:43,DECK:43:2,15,8
19075,9,150,DECK,2,43,4,1,DECK:43,DECK:43:2,15,8
19076,9,150,DECK,2,43,5,1,DECK:43,DECK:43:2,15,8
19077,9,150,DECK,2,43,6,1,DECK:43,DECK:43:2,15,8
19078,9,150,DECK,2,43,7,1,DECK:43,DECK:43:2,15,8
19079,9,150,DECK,2,43,8,1,DECK:43,DECK:43:2,15,8
19080,9,150,DECK,2,43,9,1,DECK:43,DECK:43:2,15,8
19891,9,151,FRAS,1,107,1,1,FRAS:107,FRAS:107:1,15,9
19892,9,151,FRAS,1,107,2,1,FRAS:107,FRAS:107:1,15,9
19893,9,151,FRAS,1,107,3,1,FRAS:107,FRAS:107:1,15,9
19894,9,151,FRAS,1,107,4,1,FRAS:107,FRAS:107:1,15,9
19895,9,151,FRAS,1,107,5,1,FRAS:107,FRAS:107:1,15,9
19896,9,151,FRAS,1,107,6,1,FRAS:107,FRAS:107:1,15,9
19897,9,151,FRAS,1,107,7,1,FRAS:107,FRAS:107:1,15,9
19898,9,151,FRAS,1,107,8,1,FRAS:107,FRAS:107:1,15,9
19899,9,151,FRAS,1,107,9,1,FRAS:107,FRAS:107:1,15,9
20431,9,151,FRAS,2,107,1,1,FRAS:107,FRAS:107:2,15,6
20433,9,151,FRAS,2,107,3,1,FRAS:107,FRAS:107:2,15,6
20436,9,151,FRAS,2,107,6,1,FRAS:107,FRAS:107:2,15,6
20437,9,151,FRAS,2,107,7,1,FRAS:107,FRAS:107:2,15,6
20438,9,151,FRAS,2,107,8,1,FRAS:107,FRAS:107:2,15,6
20439,9,151,FRAS,2,107,9,1,FRAS:107,FRAS:107:2,15,6
3592,3,123,HADO,1,100,1,0,HADO:100,HADO:100:1,15,6
3595,3,123,HADO,1,100,4,1,HADO:100,HADO:100:1,15,6
3596,3,123,HADO,1,100,5,1,HADO:100,HADO:100:1,15,6
3597,3,123,HADO,1,100,6,1,HADO:100,HADO:100:1,15,6
3598,3,123,HADO,1,100,7,1,HADO:100,HADO:100:1,15,6
3600,3,123,HADO,1,100,9,1,HADO:100,HADO:100:1,15,6
4132,3,123,HADO,2,100,1,1,HADO:100,HADO:100:2,15,9
4133,3,123,HADO,2,100,2,1,HADO:100,HADO:100:2,15,9
4134,3,123,HADO,2,100,3,1,HADO:100,HADO:100:2,15,9
4135,3,123,HADO,2,100,4,1,HADO:100,HADO:100:2,15,9
4136,3,123,HADO,2,100,5,1,HADO:100,HADO:100:2,15,9
4137,3,123,HADO,2,100,6,1,HADO:100,HADO:100:2,15,9
4138,3,123,HADO,2,100,7,1,HADO:100,HADO:100:2,15,9
4139,3,123,HADO,2,100,8,1,HADO:100,HADO:100:2,15,9
4140,3,123,HADO,2,100,9,1,HADO:100,HADO:100:2,15,9
3538,3,123,HADO,1,73,1,1,HADO:73,HADO:73:1,15,7
3539,3,123,HADO,1,73,2,1,HADO:73,HADO:73:1,15,7
3540,3,123,HADO,1,73,3,1,HADO:73,HADO:73:1,15,7
3541,3,123,HADO,1,73,4,1,HADO:73,HADO:73:1,15,7
3542,3,123,HADO,1,73,5,1,HADO:73,HADO:73:1,15,7
3545,3,123,HADO,1,73,8,1,HADO:73,HADO:73:1,15,7
3546,3,123,HADO,1,73,9,1,HADO:73,HADO:73:1,15,7
4078,3,123,HADO,2,73,1,1,HADO:73,HADO:73:2,15,8
4079,3,123,HADO,2,73,2,1,HADO:73,HADO:73:2,15,8
4081,3,123,HADO,2,73,4,1,HADO:73,HADO:73:2,15,8
4082,3,123,HADO,2,73,5,1,HADO:73,HADO:73:2,15,8
4083,3,123,HADO,2,73,6,1,HADO:73,HADO:73:2,15,8
4084,3,123,HADO,2,73,7,1,HADO:73,HADO:73:2,15,8
4085,3,123,HADO,2,73,8,1,HADO:73,HADO:73:2,15,8
4086,3,123,HADO,2,73,9,1,HADO:73,HADO:73:2,15,8
11944,6,138,KLOK,1,20,1,0,KLOK:20,KLOK:20:1,15,7
11946,6,138,KLOK,1,20,3,0,KLOK:20,KLOK:20:1,15,7
11947,6,138,KLOK,1,20,4,0,KLOK:20,KLOK:20:1,15,7
11948,6,138,KLOK,1,20,5,0,KLOK:20,KLOK:20:1,15,7
11949,6,138,KLOK,1,20,6,0,KLOK:20,KLOK:20:1,15,7
11950,6,138,KLOK,1,20,7,0,KLOK:20,KLOK:20:1,15,7
11952,6,138,KLOK,1,20,9,0,KLOK:20,KLOK:20:1,15,7
12484,6,138,KLOK,2,20,1,0,KLOK:20,KLOK:20:2,15,8
12485,6,138,KLOK,2,20,2,0,KLOK:20,KLOK:20:2,15,8
12486,6,138,KLOK,2,20,3,0,KLOK:20,KLOK:20:2,15,8
12487,6,138,KLOK,2,20,4,0,KLOK:20,KLOK:20:2,15,8
12488,6,138,KLOK,2,20,5,0,KLOK:20,KLOK:20:2,15,8
12489,6,138,KLOK,2,20,6,0,KLOK:20,KLOK:20:2,15,8
12490,6,138,KLOK,2,20,7,0,KLOK:20,KLOK:20:2,15,8
12492,6,138,KLOK,2,20,9,0,KLOK:20,KLOK:20:2,15,8
12080,6,138,KLOK,1,55,2,0,KLOK:55,KLOK:55:1,15,6
12081,6,138,KLOK,1,55,3,0,KLOK:55,KLOK:55:1,15,6
12082,6,138,KLOK,1,55,4,1,KLOK:55,KLOK:55:1,15,6
12083,6,138,KLOK,1,55,5,0,KLOK:55,KLOK:55:1,15,6
12085,6,138,KLOK,1,55,7,0,KLOK:55,KLOK:55:1,15,6
12087,6,138,KLOK,1,55,9,0,KLOK:55,KLOK:55:1,15,6
12619,6,138,KLOK,2,55,1,0,KLOK:55,KLOK:55:2,15,9
12620,6,138,KLOK,2,55,2,0,KLOK:55,KLOK:55:2,15,9
12621,6,138,KLOK,2,55,3,0,KLOK:55,KLOK:55:2,15,9
12622,6,138,KLOK,2,55,4,0,KLOK:55,KLOK:55:2,15,9
12623,6,138,KLOK,2,55,5,0,KLOK:55,KLOK:55:2,15,9
12624,6,138,KLOK,2,55,6,0,KLOK:55,KLOK:55:2,15,9
12625,6,138,KLOK,2,55,7,0,KLOK:55,KLOK:55:2,15,9
12626,6,138,KLOK,2,55,8,0,KLOK:55,KLOK:55:2,15,9
12627,6,138,KLOK,2,55,9,0,KLOK:55,KLOK:55:2,15,9
11163,6,137,MONS,1,106,3,1,MONS:106,MONS:106:1,15,7
11164,6,137,MONS,1,106,4,0,MONS:106,MONS:106:1,15,7
11165,6,137,MONS,1,106,5,0,MONS:106,MONS:106:1,15,7
11166,6,137,MONS,1,106,6,1,MONS:106,MONS:106:1,15,7
11167,6,137,MONS,1,106,7,1,MONS:106,MONS:106:1,15,7
11168,6,137,MONS,1,106,8,0,MONS:106,MONS:106:1,15,7
11169,6,137,MONS,1,106,9,0,MONS:106,MONS:106:1,15,7
11701,6,137,MONS,2,106,1,0,MONS:106,MONS:106:2,15,8
11702,6,137,MONS,2,106,2,0,MONS:106,MONS:106:2,15,8
11703,6,137,MONS,2,106,3,0,MONS:106,MONS:106:2,15,8
11704,6,137,MONS,2,106,4,0,MONS:106,MONS:106:2,15,8
11705,6,137,MONS,2,106,5,0,MONS:106,MONS:106:2,15,8
11707,6,137,MONS,2,106,7,0,MONS:106,MONS:106:2,15,8
11708,6,137,MONS,2,106,8,0,MONS:106,MONS:106:2,15,8
11709,6,137,MONS,2,106,9,0,MONS:106,MONS:106:2,15,8
20962,9,152,OTSA,1,105,1,1,OTSA:105,OTSA:105:1,15,8
20963,9,152,OTSA,1,105,2,1,OTSA:105,OTSA:105:1,15,8
20964,9,152,OTSA,1,105,3,1,OTSA:105,OTSA:105:1,15,8
20966,9,152,OTSA,1,105,5,1,OTSA:105,OTSA:105:1,15,8
20967,9,152,OTSA,1,105,6,1,OTSA:105,OTSA:105:1,15,8
20968,9,152,OTSA,1,105,7,1,OTSA:105,OTSA:105:1,15,8
20969,9,152,OTSA,1,105,8,1,OTSA:105,OTSA:105:1,15,8
20970,9,152,OTSA,1,105,9,1,OTSA:105,OTSA:105:1,15,8
21502,9,152,OTSA,2,105,1,1,OTSA:105,OTSA:105:2,15,7
21503,9,152,OTSA,2,105,2,1,OTSA:105,OTSA:105:2,15,7
21505,9,152,OTSA,2,105,4,1,OTSA:105,OTSA:105:2,15,7
21507,9,152,OTSA,2,105,6,1,OTSA:105,OTSA:105:2,15,7
21508,9,152,OTSA,2,105,7,1,OTSA:105,OTSA:105:2,15,7
21509,9,152,OTSA,2,105,8,1,OTSA:105,OTSA:105:2,15,7
21510,9,152,OTSA,2,105,9,1,OTSA:105,OTSA:105:2,15,7
20557,9,152,OTSA,1,14,1,1,OTSA:14,OTSA:14:1,15,7
20558,9,152,OTSA,1,14,2,1,OTSA:14,OTSA:14:1,15,7
20561,9,152,OTSA,1,14,5,1,OTSA:14,OTSA:14:1,15,7
20562,9,152,OTSA,1,14,6,1,OTSA:14,OTSA:14:1,15,7
20563,9,152,OTSA,1,14,7,1,OTSA:14,OTSA:14:1,15,7
20564,9,152,OTSA,1,14,8,1,OTSA:14,OTSA:14:1,15,7
20565,9,152,OTSA,1,14,9,1,OTSA:14,OTSA:14:1,15,7
21097,9,152,OTSA,2,14,1,1,OTSA:14,OTSA:14:2,15,8
21099,9,152,OTSA,2,14,3,1,OTSA:14,OTSA:14:2,15,8
21100,9,152,OTSA,2,14,4,1,OTSA:14,OTSA:14:2,15,8
21101,9,152,OTSA,2,14,5,1,OTSA:14,OTSA:14:2,15,8
21102,9,152,OTSA,2,14,6,1,OTSA:14,OTSA:14:2,15,8
21103,9,152,OTSA,2,14,7,1,OTSA:14,OTSA:14:2,15,8
21104,9,152,OTSA,2,14,8,1,OTSA:14,OTSA:14:2,15,8
21105,9,152,OTSA,2,14,9,1,OTSA:14,OTSA:14:2,15,8
20719,9,152,OTSA,1,47,1,1,OTSA:47,OTSA:47:1,15,9
20720,9,152,OTSA,1,47,2,1,OTSA:47,OTSA:47:1,15,9
20721,9,152,OTSA,1,47,3,1,OTSA:47,OTSA:47:1,15,9
20722,9,152,OTSA,1,47,4,1,OTSA:47,OTSA:47:1,15,9
20723,9,152,OTSA,1,47,5,1,OTSA:47,OTSA:47:1,15,9
20724,9,152,OTSA,1,47,6,1,OTSA:47,OTSA:47:1,15,9
20725,9,152,OTSA,1,47,7,1,OTSA:47,OTSA:47:1,15,9
20726,9,152,OTSA,1,47,8,1,OTSA:47,OTSA:47:1,15,9
20727,9,152,OTSA,1,47,9,1,OTSA:47,OTSA:47:1,15,9
21259,9,152,OTSA,2,47,1,1,OTSA:47,OTSA:47:2,15,6
21260,9,152,OTSA,2,47,2,1,OTSA:47,OTSA:47:2,15,6
21261,9,152,OTSA,2,47,3,1,OTSA:47,OTSA:47:2,15,6
21264,9,152,OTSA,2,47,6,1,OTSA:47,OTSA:47:2,15,6
21265,9,152,OTSA,2,47,7,1,OTSA:47,OTSA:47:2,15,6
21267,9,152,OTSA,2,47,9,1,OTSA:47,OTSA:47:2,15,6
20791,9,152,OTSA,1,61,1,1,OTSA:61,OTSA:61:1,15,7
20792,9,152,OTSA,1,61,2,1,OTSA:61,OTSA:61:1,15,7
20793,9,152,OTSA,1,61,3,1,OTSA:61,OTSA:61:1,15,7
20796,9,152,OTSA,1,61,6,1,OTSA:61,OTSA:61:1,15,7
20797,9,152,OTSA,1,61,7,1,OTSA:61,OTSA:61:1,15,7
20798,9,152,OTSA,1,61,8,1,OTSA:61,OTSA:61:1,15,7
20799,9,152,OTSA,1,61,9,1,OTSA:61,OTSA:61:1,15,7
21331,9,152,OTSA,2,61,1,1,OTSA:61,OTSA:61:2,15,8
21332,9,152,OTSA,2,61,2,1,OTSA:61,OTSA:61:2,15,8
21333,9,152,OTSA,2,61,3,1,OTSA:61,OTSA:61:2,15,8
21334,9,152,OTSA,2,61,4,1,OTSA:61,OTSA:61:2,15,8
21335,9,152,OTSA,2,61,5,1,OTSA:61,OTSA:61:2,15,8
21336,9,152,OTSA,2,61,6,1,OTSA:61,OTSA:61:2,15,8
21337,9,152,OTSA,2,61,7,1,OTSA:61,OTSA:61:2,15,8
21338,9,152,OTSA,2,61,8,1,OTSA:61,OTSA:61:2,15,8
20854,9,152,OTSA,1,74,1,1,OTSA:74,OTSA:74:1,15,6
20855,9,152,OTSA,1,74,2,1,OTSA:74,OTSA:74:1,15,6
20857,9,152,OTSA,1,74,4,1,OTSA:74,OTSA:74:1,15,6
20858,9,152,OTSA,1,74,5,1,OTSA:74,OTSA:74:1,15,6
20861,9,152,OTSA,1,74,8,1,OTSA:74,OTSA:74:1,15,6
20862,9,152,OTSA,1,74,9,1,OTSA:74,OTSA:74:1,15,6
21394,9,152,OTSA,2,74,1,1,OTSA:74,OTSA:74:2,15,9
21395,9,152,OTSA,2,74,2,1,OTSA:74,OTSA:74:2,15,9
21396,9,152,OTSA,2,74,3,1,OTSA:74,OTSA:74:2,15,9
21397,9,152,OTSA,2,74,4,1,OTSA:74,OTSA:74:2,15,9
21398,9,152,OTSA,2,74,5,1,OTSA:74,OTSA:74:2,15,9
21399,9,152,OTSA,2,74,6,1,OTSA:74,OTSA:74:2,15,9
21400,9,152,OTSA,2,74,7,1,OTSA:74,OTSA:74:2,15,9
21401,9,152,OTSA,2,74,8,1,OTSA:74,OTSA:74:2,15,9
21402,9,152,OTSA,2,74,9,1,OTSA:74,OTSA:74:2,15,9
18613,9,150,DECK,1,58,1,1,DECK:58,DECK:58:1,16,8
18614,9,150,DECK,1,58,2,1,DECK:58,DECK:58:1,16,8
18615,9,150,DECK,1,58,3,1,DECK:58,DECK:58:1,16,8
18616,9,150,DECK,1,58,4,1,DECK:58,DECK:58:1,16,8
18617,9,150,DECK,1,58,5,1,DECK:58,DECK:58:1,16,8
18618,9,150,DECK,1,58,6,1,DECK:58,DECK:58:1,16,8
18620,9,150,DECK,1,58,8,1,DECK:58,DECK:58:1,16,8
18621,9,150,DECK,1,58,9,1,DECK:58,DECK:58:1,16,8
19153,9,150,DECK,2,58,1,1,DECK:58,DECK:58:2,16,8
19154,9,150,DECK,2,58,2,1,DECK:58,DECK:58:2,16,8
19156,9,150,DECK,2,58,4,1,DECK:58,DECK:58:2,16,8
19157,9,150,DECK,2,58,5,1,DECK:58,DECK:58:2,16,8
19158,9,150,DECK,2,58,6,1,DECK:58,DECK:58:2,16,8
19159,9,150,DECK,2,58,7,1,DECK:58,DECK:58:2,16,8
19160,9,150,DECK,2,58,8,1,DECK:58,DECK:58:2,16,8
19161,9,150,DECK,2,58,9,1,DECK:58,DECK:58:2,16,8
18640,9,150,DECK,1,63,1,0,DECK:63,DECK:63:1,16,8
18641,9,150,DECK,1,63,2,0,DECK:63,DECK:63:1,16,8
18642,9,150,DECK,1,63,3,0,DECK:63,DECK:63:1,16,8
18643,9,150,DECK,1,63,4,1,DECK:63,DECK:63:1,16,8
18644,9,150,DECK,1,63,5,1,DECK:63,DECK:63:1,16,8
18645,9,150,DECK,1,63,6,0,DECK:63,DECK:63:1,16,8
18646,9,150,DECK,1,63,7,0,DECK:63,DECK:63:1,16,8
18648,9,150,DECK,1,63,9,0,DECK:63,DECK:63:1,16,8
19180,9,150,DECK,2,63,1,1,DECK:63,DECK:63:2,16,8
19181,9,150,DECK,2,63,2,1,DECK:63,DECK:63:2,16,8
19183,9,150,DECK,2,63,4,1,DECK:63,DECK:63:2,16,8
19184,9,150,DECK,2,63,5,1,DECK:63,DECK:63:2,16,8
19185,9,150,DECK,2,63,6,1,DECK:63,DECK:63:2,16,8
19186,9,150,DECK,2,63,7,1,DECK:63,DECK:63:2,16,8
19187,9,150,DECK,2,63,8,1,DECK:63,DECK:63:2,16,8
19188,9,150,DECK,2,63,9,1,DECK:63,DECK:63:2,16,8
26263,10,157,DOGC,1,69,1,1,DOGC:69,DOGC:69:1,16,8
26264,10,157,DOGC,1,69,2,1,DOGC:69,DOGC:69:1,16,8
26266,10,157,DOGC,1,69,4,1,DOGC:69,DOGC:69:1,16,8
26267,10,157,DOGC,1,69,5,1,DOGC:69,DOGC:69:1,16,8
26268,10,157,DOGC,1,69,6,1,DOGC:69,DOGC:69:1,16,8
26269,10,157,DOGC,1,69,7,1,DOGC:69,DOGC:69:1,16,8
26270,10,157,DOGC,1,69,8,1,DOGC:69,DOGC:69:1,16,8
26271,10,157,DOGC,1,69,9,1,DOGC:69,DOGC:69:1,16,8
26803,10,157,DOGC,2,69,1,1,DOGC:69,DOGC:69:2,16,8
26805,10,157,DOGC,2,69,3,1,DOGC:69,DOGC:69:2,16,8
26806,10,157,DOGC,2,69,4,1,DOGC:69,DOGC:69:2,16,8
26807,10,157,DOGC,2,69,5,1,DOGC:69,DOGC:69:2,16,8
26808,10,157,DOGC,2,69,6,1,DOGC:69,DOGC:69:2,16,8
26809,10,157,DOGC,2,69,7,1,DOGC:69,DOGC:69:2,16,8
26810,10,157,DOGC,2,69,8,1,DOGC:69,DOGC:69:2,16,8
26811,10,157,DOGC,2,69,9,1,DOGC:69,DOGC:69:2,16,8
3242,3,123,HADO,1,1,2,1,HADO:1,HADO:1:1,16,7
3243,3,123,HADO,1,1,3,1,HADO:1,HADO:1:1,16,7
3244,3,123,HADO,1,1,4,1,HADO:1,HADO:1:1,16,7
3245,3,123,HADO,1,1,5,0,HADO:1,HADO:1:1,16,7
3247,3,123,HADO,1,1,7,1,HADO:1,HADO:1:1,16,7
3248,3,123,HADO,1,1,8,0,HADO:1,HADO:1:1,16,7
3249,3,123,HADO,1,1,9,1,HADO:1,HADO:1:1,16,7
3781,3,123,HADO,2,1,1,1,HADO:1,HADO:1:2,16,9
3782,3,123,HADO,2,1,2,1,HADO:1,HADO:1:2,16,9
3783,3,123,HADO,2,1,3,1,HADO:1,HADO:1:2,16,9
3784,3,123,HADO,2,1,4,1,HADO:1,HADO:1:2,16,9
3785,3,123,HADO,2,1,5,1,HADO:1,HADO:1:2,16,9
3786,3,123,HADO,2,1,6,1,HADO:1,HADO:1:2,16,9
3787,3,123,HADO,2,1,7,1,HADO:1,HADO:1:2,16,9
3788,3,123,HADO,2,1,8,1,HADO:1,HADO:1:2,16,9
3789,3,123,HADO,2,1,9,1,HADO:1,HADO:1:2,16,9
3385,3,123,HADO,1,43,1,1,HADO:43,HADO:43:1,16,7
3386,3,123,HADO,1,43,2,1,HADO:43,HADO:43:1,16,7
3387,3,123,HADO,1,43,3,1,HADO:43,HADO:43:1,16,7
3389,3,123,HADO,1,43,5,1,HADO:43,HADO:43:1,16,7
3390,3,123,HADO,1,43,6,1,HADO:43,HADO:43:1,16,7
3391,3,123,HADO,1,43,7,0,HADO:43,HADO:43:1,16,7
3392,3,123,HADO,1,43,8,1,HADO:43,HADO:43:1,16,7
3925,3,123,HADO,2,43,1,1,HADO:43,HADO:43:2,16,9
3926,3,123,HADO,2,43,2,1,HADO:43,HADO:43:2,16,9
3927,3,123,HADO,2,43,3,1,HADO:43,HADO:43:2,16,9
3928,3,123,HADO,2,43,4,1,HADO:43,HADO:43:2,16,9
3929,3,123,HADO,2,43,5,1,HADO:43,HADO:43:2,16,9
3930,3,123,HADO,2,43,6,1,HADO:43,HADO:43:2,16,9
3931,3,123,HADO,2,43,7,1,HADO:43,HADO:43:2,16,9
3932,3,123,HADO,2,43,8,1,HADO:43,HADO:43:2,16,9
3933,3,123,HADO,2,43,9,1,HADO:43,HADO:43:2,16,9
3457,3,123,HADO,1,62,1,1,HADO:62,HADO:62:1,16,7
3458,3,123,HADO,1,62,2,1,HADO:62,HADO:62:1,16,7
3459,3,123,HADO,1,62,3,1,HADO:62,HADO:62:1,16,7
3460,3,123,HADO,1,62,4,1,HADO:62,HADO:62:1,16,7
3461,3,123,HADO,1,62,5,1,HADO:62,HADO:62:1,16,7
3462,3,123,HADO,1,62,6,1,HADO:62,HADO:62:1,16,7
3465,3,123,HADO,1,62,9,1,HADO:62,HADO:62:1,16,7
3997,3,123,HADO,2,62,1,1,HADO:62,HADO:62:2,16,9
3998,3,123,HADO,2,62,2,1,HADO:62,HADO:62:2,16,9
3999,3,123,HADO,2,62,3,1,HADO:62,HADO:62:2,16,9
4000,3,123,HADO,2,62,4,1,HADO:62,HADO:62:2,16,9
4001,3,123,HADO,2,62,5,1,HADO:62,HADO:62:2,16,9
4002,3,123,HADO,2,62,6,1,HADO:62,HADO:62:2,16,9
4003,3,123,HADO,2,62,7,1,HADO:62,HADO:62:2,16,9
4004,3,123,HADO,2,62,8,1,HADO:62,HADO:62:2,16,9
4005,3,123,HADO,2,62,9,1,HADO:62,HADO:62:2,16,9
11962,6,138,KLOK,1,23,1,0,KLOK:23,KLOK:23:1,16,8
11963,6,138,KLOK,1,23,2,0,KLOK:23,KLOK:23:1,16,8
11964,6,138,KLOK,1,23,3,0,KLOK:23,KLOK:23:1,16,8
11966,6,138,KLOK,1,23,5,1,KLOK:23,KLOK:23:1,16,8
11967,6,138,KLOK,1,23,6,1,KLOK:23,KLOK:23:1,16,8
11968,6,138,KLOK,1,23,7,0,KLOK:23,KLOK:23:1,16,8
11969,6,138,KLOK,1,23,8,0,KLOK:23,KLOK:23:1,16,8
11970,6,138,KLOK,1,23,9,1,KLOK:23,KLOK:23:1,16,8
12502,6,138,KLOK,2,23,1,0,KLOK:23,KLOK:23:2,16,8
12503,6,138,KLOK,2,23,2,0,KLOK:23,KLOK:23:2,16,8
12504,6,138,KLOK,2,23,3,0,KLOK:23,KLOK:23:2,16,8
12505,6,138,KLOK,2,23,4,1,KLOK:23,KLOK:23:2,16,8
12506,6,138,KLOK,2,23,5,0,KLOK:23,KLOK:23:2,16,8
12507,6,138,KLOK,2,23,6,0,KLOK:23,KLOK:23:2,16,8
12508,6,138,KLOK,2,23,7,0,KLOK:23,KLOK:23:2,16,8
